id,lat,lon,rate
VQfqbRNkykoEo7Rj-D9M_Q,32.880056,-111.742524,2.4583333333333335
tIjSEmzoyo-4v5POaDQwGQ,33.422794,-111.936433,1.8333333333333333
shUiQtVZpk_YCUmMYJZf-g,33.4922985,-111.9245517,2.3076923076923075
2kAp0rRmspy2b1bisYfLBg,33.5859656,-111.925683,0.0
ke0BMVeaQf3lvwSzm-fPyA,33.5674685,-112.1872492,2.3866666666666667
Oqd9hAQUAN128Nr1QcbdjA,33.631558,-111.926308,0.0
JHUcIssf3crggsVxfQ8q8w,33.6254152,-112.131752,0.0
SeSj4YAo666GIsxzQ-XjSw,33.673667,-111.8892551,2.5
8aMvQMmyi84eRNEl92ggTg,33.384175,-111.737383,2.2
B3dFJHoOTAy4s5vXGX4SRQ,33.5958355,-112.2221465,2.583333333333333
ri_M2JG2O4aL6aqPaCyJtQ,33.5025941,-111.9296765,0.0
ybGOepWJ-8MeDDfEAAsC7g,33.633044,-111.928718,2.619047619047619
pJ2XRHEyUyd8uR6OOS8bNQ,33.527824,-111.9270661,1.75
YWQX2WMzPfkQPdV_nELx4A,33.628413,-112.0301547,2.4703703703703703
LYLGCIqNQQrpMwOxJ1hlrg,33.4368974,-111.9300378,2.3470791660446833
L1ljYRhwTN4-2bJ3HUBzgw,33.559599,-112.055091,0.0
h9rUsezPxktLXN4UQTPG6A,33.656005,-112.09836,2.0
iHmfkYeEsIxbAqEj3dloQQ,33.868913,-112.150449,0.0
d9_yIveVkW7EryyVensD8w,33.49389,-112.236894,4.0
P4niak-rz04GumbsjWB48w,33.6390722,-112.1864495,0.0
rPp509oz4oFEdncoo7v_HA,33.4671079,-111.9086211,2.4712121212121216
jNVnU8t7ydme5wKlfFV2yQ,33.3209897,-111.7898954,2.5
L6f65Mpp5kMBjUnUY6lQ5g,33.485706,-112.012549,0.0
9m8xgUrInYfIe-l6U-6yjg,33.448654,-112.073195,1.838888888888889
EFz6I-rPPyeNgH0xbevMWQ,33.6373521,-112.0684463,0.0
KWCfQNnxS98BL_YysIqh6g,33.625895,-111.994515,2.0
X0WOHR1uGVERBLaocsO0FQ,33.2353924,-111.7895596,1.6666666666666667
H0HioNQP6kicnH5a91oIZQ,33.4802139,-112.092577,2.6666666666666665
vvOs19XKHBLl1FLYWLd2wQ,33.4922373,-112.3802113,0.0
RiXaFX0Af2ALwBl9-TdzUw,33.511003,-112.028704,0.0
I0F2Gj5mUjKlidYjquqX2Q,33.624662,-111.943525,3.0
s1Z1GO4UZ-GDmRvSqpqDFg,33.49447,-111.924226,2.6026936026936025
CXlwVtnc-BfnG2Xi7wBCow,33.337696,-111.994513,0.0
F-m1MaH9Or5oWHbWJOabqw,33.465942,-112.095684,0.0
60j3t0ptHJBTW9RXVl1Dhg,33.623462,-111.895742,0.0
NYMhsPNzYcAjzej--fFGAw,33.3033574,-111.9842837,2.5
yN5MaHx7AGNhLMgUaQu0cA,33.481055,-112.254996,0.0
y-uHaMLLWQydSyWJawLIUw,33.479889,-111.997771,2.1875
47A3pWsdYNhFFy9gUEVcYQ,33.3931333,-111.8704334,1.8678571428571427
BD74uSwDe175zEqfppDRvg,33.632948,-112.031266,2.2771825396825394
kfVIxOFaXN9-5-3G7kwdMg,33.583272,-111.932695,0.0
ZjpCTpG87cmd9agfpz-EaQ,33.965721,-112.742297,2.4833333333333334
yaXAD-Mv2K2PEZobmqjIYA,33.551903,-112.132866,0.0
7YYD_agS3Kb2sAx9JPkQEw,33.220784807586,-111.58327115097,2.6241477272727276
PYqGWEWUH6x-BO-lIS2hPw,33.304705,-111.982147,0.0
xcOncADGPr9eki8OU5Ln7g,33.42263,-111.940813,2.302777777777778
tyC0LaPJo3ct_0JEkTwZxw,33.6265955062005,-112.011376619339,0.0
QyDYXJRz3b4f80qsMgpPFQ,33.6396854,-112.2289957,2.0
oR8nlvGPa0mgPGUpjKXbsg,33.4242143,-111.9993146,0.0
FUco3_g-dFpXOCPta0Xmeg,33.5237137,-112.1504594,2.4285714285714284
prL03sGeqBvnIPc7PKOd0Q,33.378549554178,-112.03119511252,0.0
NcJ4Ug6EX4t_WBh3E0mXhA,33.3060079,-111.8858844,2.0785714285714287
LkVnmNpOPrThbsj_vKKz_g,33.4886422,-112.0476499,2.916666666666667
L986F4_zzBDNf_xCpz2mwQ,33.5050753,-112.0826889,1.8333333333333335
Bv3LtpfcABSiy4wJEq0_0g,33.3962565,-112.0730967,2.0
8qTheOxu3GFfJpuTE7WTBQ,33.4627978,-112.361055,1.75
v1vi2ph9YLAXGqV2WTuN7Q,33.3929295,-111.9308611,0.0
Y293fHh5SZ0_9BZm4M6BCg,33.4492272,-112.0722653,1.3916666666666668
2czw5PzfPo20KlZLl3hOXA,33.6157075,-111.9096818,1.5
h-Ospc-uiMH8TLquTeAr3A,33.5094495,-112.0467981,1.7115384615384617
MFxhYRVqFcEZC009-6yfOw,33.39926,-111.36425,2.1666666666666665
bNGR0iQTx8hXRmQv4hV5gw,33.379496,-111.787773,0.0
2Bd3gy5lmINZ-2QxXVRLdA,33.4571501,-112.3957085,2.375
YUV08PQk7Vk96r9Q0b3XAw,33.7789868,-111.9257692,2.175496031746032
JzoFgoeHRShw6BcMZVBA4w,33.4356207,-112.0095457,2.4333333333333336
YSesarsmfOIKwx6eiRqFZQ,33.334202,-111.910655,0.0
zzucnDH33KlmbkI4rLyQTA,33.509844,-112.03603,0.0
pWPzxPPXN4IqI7RUU_8KKw,33.5529745,-112.1333594,2.417777777777778
1dAObAOdX-yRrvx2MxabjA,33.493177,-112.064306,2.0
G6suEhxjMV8cdwSI-oQIZA,33.3148631,-111.8595869,0.0
PzbEhqo8uz2D-3OchHIPzQ,33.4882838,-112.0832336,2.2666666666666666
OVGz4ljvfIslSFwgDEpw-Q,33.415489,-111.836353,0.0
U2RaLjJ6NlRWINDr-DS8Uw,33.321216,-111.967898,2.666666666666667
yC3ydbHAJTZ22FZp4LynFg,33.33861,-111.8592278,2.15
X4yr1pBTm7UwSmz8UWw-8Q,33.317906,-111.964138,2.357142857142857
679pJn1KyKr2X8NcQNyMzA,33.480803,-111.9345364,2.306327160493827
6DaBdOr7NNsIWBC_2zty7A,33.5388191,-112.1752666,0.0
Re0Xw-AYkn6NK7QRk3kPEg,33.509284,-112.07454,2.251892419175028
5nddZwZzT7pvC5vBjKRzoA,33.304371889931,-111.74337686106,2.371323529411765
RoErsFPM0A-1SCqD-FRV_Q,33.507557,-112.040116,0.0
x9v89DS_1pXVKYDHLiqmfg,33.6091,-112.236216,2.8
_FgyuDnyDCXmWBy03Tq8TQ,33.639241,-111.881719,1.9045454545454545
XWnPKyuXR3oibf-1EoSzkg,33.265725,-111.683607,0.0
Fi_1yugT_4WOiEm0H_GrIQ,33.3057031196448,-111.788227558136,0.0
Dt8RITU4OmTbRaKKlZm_Pg,33.4729918,-111.9869472,1.8571428571428572
2KlNLhtUOe3emgdF1t42tw,33.6355432,-112.0817598,2.5
UwQ5PWlYnHsAIj1DCW4dVw,33.464424,-112.113942,0.0
kr3EFhoSwbJPrL_e_RD39g,33.4471735,-112.073781,2.4547008547008544
H3TmYkiUo-ZY1va4TZM_zw,33.278582,-111.791063,2.3333333333333335
NWtC07BxIqQp76kugbvynA,33.6707361,-112.1177658,2.0
44Up9Gbs-IKMnt7ULDWu8A,33.415764,-111.557015,0.0
9wFOVJ0e2RttmHYlFsvU1A,33.4354678,-112.0238075,2.0
3UMcsN9IjoeV8JZvC4apag,33.5094087,-112.0687564,2.3412974987974993
hpU0X-WMDbET33ptcn-87g,33.574618,-111.903702,2.0
TTGeB7Tr1o2PEdi2c1Gx5w,33.415444,-111.841644,1.75
b9dv7Q0A8XcJ44zzTDJeYw,33.5960442,-111.979984,1.7767857142857144
CmjCtSlQtVBGkZgggJBaFQ,33.133017,-111.538055,0.0
_HGheM2jzKEZFqkT4kyViQ,33.4341900790355,-111.994339227676,2.5
FLRJOfsVjRcUL01j60V-ZA,33.5092809,-112.0372737,2.5
T09QUM1nYuuvogPeDFkkEA,33.303609,-111.987378,0.0
wEsor9I2DcyYoR3brlqIMw,33.666682,-112.12371,2.0
7DHcXMLmOgLpIAJSsYKW7A,33.5235539,-111.8982101,1.0
gw1G9caRnvpTA7N079eFCA,33.498028,-111.927951,2.5
cgpAUKkZEBbt_xBK_GpH9Q,33.35677,-112.062654,2.515151515151515
BKEvR0umqWp7q8_q4hTpWQ,33.3668256,-111.7561183,0.0
Xh7lpLo9TxodWgV5VdWeiA,33.671403,-112.185076,2.5
-qVT-HznnQMPdgFuRYbyVw,33.4552907,-111.9878697,2.0
1k54qahoejphHq0vSRLFfw,33.612867,-111.91446,0.0
BdSY-BHmH0BCCv47mOOS0g,33.6704382,-112.1879299,2.0912698412698414
in-UZwg_LWh_CqU-JwBDrw,33.512596,-111.881225,0.0
AwUMl0PT3mdkPS7huzEUYQ,33.822031,-111.90897,0.0
TpQMR-JFE5V0UPzTjjuwFQ,33.5376434,-111.908547,2.6136363636363633
8m08a9xJKmANwmeuR-0bPA,33.6459785,-111.9170571,2.687094879274024
wn7GiuOQ_0VrPXNc1wVTDA,33.5818256,-112.1241562,0.0
R3UFldNkrGqOsDgD_cw6bA,33.3805962,-111.75452,2.5357142857142856
5ExteHEMPi6e_rinQ6RrIg,33.712251,-112.104722,2.1777777777777776
eXQe-HcbJq6kS1x2BR65Tg,33.625566,-111.929198,0.0
7AX9fPx7s2c59ckjFojT8g,33.6551017,-111.9258431,0.0
m9rClpZvb9r0Jze26D319w,33.5962499,-112.2015591,0.0
RYZ08XAToBaN-bS5HHVEhQ,33.3313401,-111.9827084,2.7036019536019538
0NKRV1kMtzHNpNbl8TYPDA,33.639699,-112.216294,0.0
XRkv1rz9BJmOFRSgjGHBSg,33.5854942,-112.013359,0.0
mcUx0yxlWxqFNElpNDc0sw,33.377033,-111.7223957,2.5454545454545454
2BWTKRkPNgTTZNWGMkmYRw,33.317906,-111.964138,2.075
XHr5mXFgobOHoxbPJxmYdg,33.5754755,-112.0651592,2.4073650793650794
hPh0OJzgJnjerwcDGIsnJw,33.4509038,-111.497751,2.4
a4wVLeSHNSHyGGbanNuCUg,33.555296,-112.09925,2.225
hM-W9v1nnbdemwfcR7SvxQ,33.247038,-111.839786,2.8
NK3S3U6TQtysH_-eqT3bBQ,33.2959935,-111.9971322,2.25
6x2VNRhCYv5lgcT24S_sJQ,33.3930051,-111.910786,2.0
C6gkuLYG_NOobXxaXwUUpA,33.4219963,-111.9398864,2.5
isFKHyoZGlS08YTwSUVazg,33.3058548,-111.8255967,0.0
60i9h-gPKH1f0YC_bZXDhg,33.639487,-112.152653,2.0384615384615383
_do7DRRW2-YrSls6lRqxYw,33.4255104,-111.9400054,0.0
fk4pcFbyGsOvXaqGxD1x_Q,33.62121,-112.00303,0.0
-jBymA8tI-WURtSBcuUdXQ,33.382694,-111.84056,3.2
5qa3l1fNLcnFMXyQTqVpSQ,33.5065813,-111.9257416,1.8333333333333333
1AR1oHvHVPihkNWNyQ7wtA,33.3204251221945,-111.686389446259,2.6666666666666665
1DjRf3AdYpdlC1Df9KD6rA,33.4106974,-111.96968,2.3916666666666666
gi0bK6z2CC-hXgO5MKrnPg,33.4931481,-111.9250481,0.0
T2K-uBbU56bzGUuxs7ws5A,33.4382789,-112.0178286,0.0
oKPRY3pQ-G6gmcbfE0splw,33.376011,-112.57161,2.35
NLMGmL27O1H-Vr-HnYQJ1Q,33.480699,-111.986064,2.25
RmA5zN-Bs89lsTuY6v8W3Q,33.4973896,-111.9223075,2.650882853141256
ut-kla-EA23nJOij_dcL0Q,33.5094068,-112.0301019,2.154166666666667
XMRj865sZBPWCI7tx0uBWw,33.413324,-111.873436,2.646167502088555
XowUHY9sXrTizlnGwjzHGg,33.638658,-112.165073,3.25
KuvulkmTnvg_aGY4c5tbgg,33.509497,-112.03645,2.4166666666666665
UETunq2HsmwW9pbsSGWZ6g,33.413062,-111.875533,2.479166666666667
qioiLcA0lnfQyMQEKX9jKQ,33.3181,-111.8332,0.0
POY9bgaiKHqqh26dxGnJLA,33.640162,-111.961383,1.6363636363636365
YKuuE9tWiGUYd14WbtAk_A,33.382918,-111.599068,0.0
AdRlwKxtEh30Urmvi0Xk5w,33.425938,-111.940346,2.636111111111111
CYMG5AsrhkhUPro2c6NSUA,33.4722161,-111.987716,0.0
EVR7ss3gCgRmXZT7TvZgzA,33.640149,-112.42085,2.0
Ih1TGSZyu2Q8htn2JA4tIA,33.415073,-111.726788,2.642857142857143
ADn_CBhbn2QU3WzFzuXvWg,33.4949562,-112.1285522,2.0012820512820513
rMsTpVM2bJIoghACAtn_uA,33.3897636,-111.8570231,2.5
VeMcG5cMG2i1ziUVwQHaVQ,33.6384406,-112.2181991,3.1333333333333333
H6yfW3cQ--UOtCjjzTNekA,33.6242523,-112.4244222,0.0
BicQSnGZnY_yuGEDkhVfnA,33.494646,-111.9947,2.0
9uMnQTDD0hi_ivp_te6s4A,33.2784379,-111.7936943,3.0
NZ4V7rl7nevZPOdySgg-iw,33.0241115,-112.0505478,1.75
CM63yldm-p0ye4VpPNk1tg,33.4844434,-112.364207,2.107142857142857
woufWmf_lblNydPlBUcpoA,33.5375425,-112.2308822,2.0
ZBPw14OqNSduaWnVpNxGig,33.6387275,-112.3533557,0.0
848HJW-KVeEyOg9HuSV94A,33.615544,-111.954623,0.0
6EMOo9QEU-gHEtBAOD0rHQ,33.335548,-111.907832,2.1666666666666665
seu8O6yPQ5Yz8kQv-KFnKQ,33.510046,-112.0140832,2.316666666666667
166feddAL9YETnzTSUJ8aA,33.3637131,-111.9631397,0.0
ptH216EFNFLvF32EN-9tmA,33.391808149426,-111.9616471336,1.861111111111111
5kRug3bEienrpovtPRVVwg,33.530335,-112.047101,2.733459561732806
nXFQjMFJ0qLQSrq1TwLrWQ,33.305681,-111.897553,0.0
Kr9qpiXPJhcpxVmYYvcxGQ,33.3672866,-111.931137,0.0
8v4rTkacL2X8y5xBQVnqow,33.49495,-112.0318117,0.0
AAkqVCuUGIP0gvY42_CRYA,33.3193525,-111.8416299,0.0
U3wDsYO_mXJeF7j11vOfoQ,33.5014539,-112.0131336,0.0
NCM64MnD1NCtBfJzgBIZKQ,33.4482397,-112.0009902,2.0
x_mxrJALBi5No9CxRswEaQ,33.6693312,-112.2029352,2.4064935064935065
l3yL2rQ6PoFBQ06RLczn9w,33.4075613,-111.9172951,1.8000189465706704
uW9O59Dou9F1yCGEpp9coA,33.444708,-112.84284,2.6
Y7UZz1U8FhWKuoPp-_z5Dg,33.5771358,-111.8861138,0.0
NDEzqbWAKOxcZYYVJ0o7kQ,33.653763,-112.065023,2.375
78xIdwF2ZpsJF5xLK8EbCg,33.639701,-112.153611,0.0
L4wWnOQM5HAjj7Tjh_Nh6Q,33.497568,-111.929223,0.0
GUxWblMRFzCgy2qDfj5yRg,33.25539,-111.62019,1.375
8oMeYOC-BrtfvoRto6KBaw,33.6239846,-111.8921258,0.0
58kkkxrK5wPSSHomIkcNxA,33.432014,-112.042844,1.4615384615384617
DQGQem7DqrjbhXXW8YRPvQ,33.5419669770857,-111.964073181152,2.5
P9z62hMP-QAGQt406dylpA,33.640408,-111.995167,1.527777777777778
i0sMoNwiNAo1--AsZJ3Nlw,33.4802258,-111.9699851,2.4
qrLqx4oBeR2gNDE873bUHw,33.391749,-111.718769,0.0
slO8j375ae2_Pd6PuyBLNA,33.4046581,-112.0073966,2.0
Bz73yChMgMTzWuNhhOfVVw,33.627158,-111.880694,0.0
-eim7j3MfRWxhatv-udhYw,33.5401509,-112.0565528,0.0
7J8PfzyCGYlNIK8_8vn4XQ,33.5849107,-111.926361,0.0
DxUn-ukNL27GOuwjnFGFKA,33.5705669,-111.886606,2.4149898989898992
Rvd5fGybj83Brgm-S-QT1Q,33.5092917,-112.0359467,1.8666666666666667
h26RO7jLyJ6YPHegwpQUPQ,33.6390283,-112.18908,1.6666666666666667
WwIBWuyavda4DggXh8pPNg,33.4988393,-112.0829285,2.45625
le1VmOg0-REuXCFr_FeG0g,33.6539064,-112.1862708,2.6666666666666665
eWvfBkL6NPtIjfqhCo7EdA,33.3637489,-111.9306612,2.4285714285714284
Drpvqa9FVdd-EuVgXcdLRg,33.3484906011972,-111.787950267725,2.0
KJXi3s3rcKb1EcZUApL0Vg,33.2909097,-112.0357137,0.0
qz4ZOcv-840UjfCEYI4qZg,33.494204,-111.976613,2.506666666666667
_oylByc6iTONI5lokMfYHQ,33.4299139,-112.082173,0.0
2MM8cFKHp8OaB13fp0ysGw,33.261388,-111.857235,1.4523809523809523
TkBtRfqMpJ32B0ZM9zYxWw,33.5228606,-112.047506,0.0
TfTlOE6h9E9o34dEkw9L_w,33.4493777,-112.0656259,2.269100443416233
FPD5xXo_QPmJVo5XJKPryA,33.321492,-111.929858,1.9230769230769231
78coUZv_3DhkwKqyoZ_KfA,33.3518,-111.8036,2.236111111111111
fdpkvInTuPyct43snlBG-A,33.7129661,-112.1112868,2.9
dRqSg5XsSZtuZchluGR8jQ,33.529018,-112.297783,2.1666666666666665
kw9iQm6OBJxP1ot7R5Qn7A,33.5025941,-111.9296765,0.0
4jDDSE2q8X97FjJutOcAqw,33.5817884,-111.92366,1.6666666666666667
Io2Sfu_waJsTjY6g8WTK1w,33.5972821,-112.0135868,0.0
KIbFaBrZDX7rrYJInkv5Kg,33.479778,-112.069072,2.222222222222222
nglQaQXuU-d38fGe_tM5-Q,33.4543305,-111.8856396,2.9444444444444446
dfb-vYUE3l6CQjvC3rbu7g,33.475302,-111.925588,2.125
qXNDOT15YefmozPnrbZJGg,33.4317278536161,-111.843223571777,0.0
JQjJ8FN3OUyjPrPefq1_pw,33.3051122,-111.99506,2.5416666666666665
QVDzhx0E3d-J7Lh9FuQtTQ,33.4507344216637,-111.681078672409,0.0
ZOUwPzmrwUyqt2OmYNLupQ,33.3889034,-111.8403127,2.0
RAzMqEvHFE-s32udJjTN8A,33.3350531,-111.9445728,2.391304347826087
7UAAkWZJnnHIpGdG0JfXqg,33.390352,-111.789837,2.8333333333333335
dewq6aevfoNFvJBqM7PG5A,33.3947699,-111.9088938,2.1770911890397184
5jazn-RZP2R6ZkCIPZsf0w,33.678615,-111.9746066,2.410289115646258
qC4jEeEEfrfsOtTinx6XfQ,33.448102,-111.962991,0.0
aqYoDGcUljXeWSbL2heT0A,33.583173,-111.972125,0.0
XNEzbF_xXKGboGUnvyHOmQ,33.4950888,-111.9313566,2.142857142857143
chQMtE0iF9CHr8T-ahkrKQ,33.457788,-112.067113,0.0
7P9XY8EoBr-Ksoh3Xtq0Xg,33.626292,-112.393742,3.15
14fTII5Rm4PIFYJ-CA4PIQ,33.402793,-111.956584,0.0
aV4g1yMKv75FZGWs4a_2Bw,33.682848,-112.203559,0.0
i8oOeXpvCiorgNcxXKLh5Q,33.3197988,-111.929773,0.0
twI1-9PZH1y8csXQ5VsrMw,33.4150409,-111.9126668,2.5511904761904765
Cly5hnQ6VxCllCdhkBlBTA,33.6041725,-111.9778707,1.5
dALQVAx5qdF3F-JzT32ELg,33.3368946,-111.8764075,3.0
iE1eq7kDacRwgvFZJmjfgw,33.638776,-112.225396,1.9680555555555557
sDGjlZV3SqYGWG9BO4ZpMA,33.3344463,-111.8463705,0.0
dA64XqxzgKiDx_PA-V30HQ,33.678615,-111.9746066,3.0
Esn7lfc9w6KVoX61FsXM3A,33.2606570211946,-111.790564085361,3.5
8SlI_CYByLG23erfzobK2Q,33.363812,-111.86064,0.0
RQOd_O3SWxA4wGjM3rYBsg,33.392897,-111.976024,2.1666666666666665
7cfh_iFrzh2489palOKKmQ,33.3686449,-111.7896985,0.0
m4Vdae9cdx7bgr6bIjjbkw,33.3630958,-111.9112208,2.119047619047619
zBrrtMoBUCMSLiy-v7pUfA,33.28024,-111.790353,2.8044871794871797
hmeiF-nZ5-3F-WxLKPmn4A,33.4150496,-111.8328578,3.0
97xusXQsJiBSyFfGgV2PIw,33.377033,-111.7223957,2.2857142857142856
xQJt_caQXk6rW1ou9_mKJg,33.5686041,-111.8872046,2.3333333333333335
d8TYUlRl_YSlZo74qy9hXw,33.5984252,-112.0131622,2.4444444444444446
P8rSye_7l_2P-JU2IzKkhg,33.3495149,-111.964834,2.0
oCA2OZcd_Jo_ggVmUx3WVw,33.444801984944,-112.07211772211,2.2155603655603655
pBBN3KhKTETvjeWg-MXJGA,33.50689,-112.358641,2.6
VNAwZUh2pLSAn9oGpYBC7w,33.683207,-112.075301,3.0
QXWXLEVGeONoZHLmHuFemQ,33.378667,-111.979603,1.0
Z3Ebz6iK7yLEMeTe-iSXlQ,33.5599915,-112.2112483,0.0
ejfy33R1avFm7oygL34uQg,33.480662,-111.984111,2.216931216931217
7ygQVKCG3qwlPCc4D4Pixw,33.6185266,-111.8915201,2.414285714285714
NzmViJlxei-alIHkM6gVbA,33.4862128,-111.9091458,2.4285714285714284
rkGPf4cbyUJqHgKZPvaTnw,33.29744,-111.8999393,2.3
JMZfcwARQ68n7GGsqmtdaA,33.538913,-112.097523,2.222222222222222
Pl1qDTX90DSLHo-ZAlAh9w,33.4726716,-111.9264432,0.0
BZqn7i_Z-MJ1QrxCyjFZSw,33.485706,-112.012549,0.0
FGqtJzwIPB_FeCnzxaQ0Tw,33.447091,-112.07149,2.0
Aq6lSh0dfAYMsLoJf17BJQ,33.488847,-111.923872,2.0
A0c5KmspCG9TMOZkjLWaTA,33.5102803,-112.0720329,2.1666666666666665
ywea9tHgyxdEymLls7wKPQ,33.628303,-112.013541,0.0
AMwr-IwwaamJ2l3Z8yce6Q,33.335064,-111.785202,2.512962962962963
a2tYDQ1LyBvvTAPwvXmGOw,33.354572,-111.791522,0.0
OhCRdO-4v4zV90TMbR7Qfw,33.5563324,-111.8991423,0.0
-_v2x-BHC0awbCykFJEmHg,33.4303965,-111.9377527,2.0
YCCDMLcb7UW8G-o_HsWiiA,33.5025941,-111.9296765,2.6672204606987213
PHWH6_Tv09Q-7pF8b75HFQ,33.6254188,-111.9403265,0.0
eP0zC_-MxPkM3ft8XbQeag,33.868744,-112.1387323,0.0
SvOkHoPPPM7MVT4yAKuHqg,33.449553,-112.075503,0.0
cT6pMZ5bayq-Jfb6urGTnw,33.4178602,-111.9401301,2.1936507936507934
pTtB_1qCecy4BonW2z65jg,33.5990783,-111.9818888,0.0
HIiVx2mseVWKtx8TKfWC_A,33.5092185,-112.0467405,2.4064646464646464
Nod2_dJbVjy13wRvLYeidQ,33.4967622,-111.9250451,1.9583333333333335
VdVoKQmLbod_4qBLksKIBQ,33.4216991594135,-111.951981782913,2.6125
jChJBT0MKKZeSk66HxZBdw,33.796232,-112.117989,0.0
FRT-kdKefurxLzcsW2JNhw,33.434921,-111.719154,2.75
qZIUA_G1Uc0L4X7O4gC8xQ,33.551452,-112.182342,0.0
rlaY7svfLnNzgEYKEOhN-A,33.597774,-112.01221,1.738888888888889
oHjoahzL5F0m-OGDQouEGw,33.536861,-112.0475028,2.625
DenHJrZ-jIZWsy1_PeAG9g,33.680444,-112.07628,2.408333333333333
OedV_QX8aD7MeLqshhWkCQ,33.306513,-111.872409,1.9166666666666665
zDfs1Kyk8orFF8bRnSPx-A,33.4488273,-112.0707235,2.4761904761904763
EoUWD6wATa-j_PagZSjYFw,33.4373019,-111.7029668,0.0
dbXi2Ebw8y8W2qBtbDHXxQ,33.308292,-111.858594,2.0
yTVafrqgxkWrtUqr5yEg8Q,33.586935,-111.9267368,0.0
GZ8KctCJxGzYZ7aAdapprg,33.6404978,-112.0191178,2.0
fm7fBkqazKj1C-elTKsQBw,33.639236,-111.925188,0.0
l_HptXEKW5QdBNzgXtahRQ,33.383123,-111.964485,1.5
NSkmg9I32-BccQsfXKHdAw,33.6393269,-111.8792188,0.0
11TvD4sCfA8GEqLDANpbSQ,33.4511467,-111.9810186,2.7222222222222223
MXM30GZrf4AeqR5p6berkg,33.349686,-111.949777,2.125
jGldmslgIegQNM5kvb851Q,33.63606,-111.924248,2.5620448179271706
9BM5J9Wh28FnZpC8d4E-lA,33.4483771,-112.0740373,0.0
Q-hSD_aOi3S5s2zWNvwD4w,33.6251792,-111.9404813,3.0
8lCQbKrnAskYqEJ63-G5iw,33.3929199,-111.826326,0.0
FmYqqKczAh0s2m2LCOTm7Q,33.351854,-111.829865,2.4
sFS2RWCXUqwSRVLMn5S6oA,33.3003980129221,-111.74266192922,2.357142857142857
UBq0EyWQe42H0lrq0PXXqQ,33.33667,-111.824519,0.0
Zpl8mUrhJJizHHOhbP4bxQ,33.6154722,-112.3212546,2.7142857142857144
lUE101QlZgUuIl8OdIzITQ,33.7110102,-112.1142778,3.6666666666666665
c98IHTGRo6HlJuquYUmjdA,33.4157359,-111.7487048,2.4
yggyuN3FV_NiQCKfvN-b-Q,33.5102068,-112.0272041,0.0
d46lb8HkDXYfKSmYyyMqJg,33.233122,-111.850915,0.0
FYXut4Km0FzvFY3G0sYwgg,33.581154,-111.927268,0.0
XxHGWXABu4SCxbzS5jtkUA,33.640005,-111.8782115,0.0
w-KjLZY8Nsv3zsD_qZJo7Q,33.2497757,-111.6344769,3.0
LgmC2QS8-YQ4Cx6_ut4aKA,33.573903,-112.115821,2.5
NeHt44hjdL3euXohFc9CMA,33.45,-112.07,1.0
EQxR8CKkKSmHW0fgtqVosg,33.3353078,-111.8080709,0.0
n_YHTTG0QIjZ3055wReefQ,33.524197,-112.167924,0.0
qdA4qiSXjaiuqO4SueH9VA,33.4234775,-111.8564229,2.375
ExpTNnro-X-NZrsOlDEzRA,33.5176175,-112.1167867,0.0
QodGUEAB9b1Y5CKL-ChRpg,33.35367,-111.964931,0.0
Qd6llBJMBqQ6RV540jxoVQ,33.380104,-112.100446,0.0
htMf9hWX1cHscJOipXmjCA,33.5839581,-111.9788671,2.2
oMycF1cQgR1UVkafXfof7A,33.475371,-112.048271,2.84
fJfh5j2f9AhivqGelAThsg,33.655418,-112.153592,0.0
2ceeU8e3nZjaPfGmLwh4kg,33.420571,-111.942444,2.386433917556367
U7jOpLoLXYphWFqS6JO8mQ,33.407079,-111.917216,2.1708333333333334
18TUn9oiW0k0yB6lheiOvw,33.523984,-112.04698,2.3269821069453425
LzvmdiJFMGM1Z25S4Sm3bw,33.3932555,-111.8843322,0.0
6JsS63IjByxlPpZ_oIMNZQ,33.4354544,-112.0070357,0.0
P-VUqVXFRZ_8-2e24C6O6w,33.583821,-111.934196,0.0
UFfYVoK3RwDVo9eb70Fh9w,33.630556,-112.3325,2.8
fUaHbVFnt4s5qoE8fAj6NA,33.3783296,-111.8323874,0.0
dyd81TK9jY-WLt6UbMFWng,33.475302,-111.925588,2.57436974789916
SkNUbFJiJtbZjY-S_S0u7g,33.5093092,-112.0738391,2.3984126984126988
h7hr0v3E1ulU2sXNItD5UQ,33.4659256,-111.9216144,2.042735042735043
MLcXtnpzygZvQ9BtseLLlw,33.390792,-112.012504,2.5396428571428578
RFMcLH3_58eAwvSfvLhJew,33.4611804411431,-112.359774112701,2.222777777777778
YF6Z8PhNWN0ZR33hfvZRjg,33.306806,-111.88557,2.3354497354497354
LtdVdYhs7MAwwTBuHhdsFQ,33.4950075,-112.1696984,0.0
rswzmPzm264gwu-atRnmQg,33.622981,-112.331795,0.0
vPBjlCkTLZ6vsRFEP6g0hQ,33.2486638,-111.6342993,0.0
61t1QljXCPQ0ZcorIGYKOg,33.7128053,-112.2716042,0.0
yPJFfglhMHAKciUpjTmgBg,33.3490097,-111.9636082,2.7111111111111112
9HwUkbKAv7dO3MGlkkJJSg,33.8337069,-111.936832,2.2992063492063495
pYaTHEgcpSei6xfkz2GUow,33.3829561,-111.8059243,2.1666666666666665
BM0-dgPJMBMmcmO9PVCJfQ,33.5008018,-112.0824532,2.630952380952381
o4v2m2kwWRVvrwYFjYcKaw,33.5737667,-111.9055104,2.586666666666667
